"","status_id","conversation_id","user_id","in_reply_to_user_id","is_retweet","retweet_user_id","quoted_user_id","created_at","text","lang","like_count","quote_count","reply_count","retweet_count","reply_settings","possibly_sensitive","impression_count","following_count","bookmark_count","quoted_text","media_type","verified","entities_normalizes_text","entities_probability","entities_type","entity_description","entity_id","entity_name"
"1706","1370184947022106628","1370184947022106628","30354991",NA,1,"1349149096909668363",NA,"2021-03-12T01:28:42.000Z","RT @POTUS: All adult Americans will be eligible to get the vaccine no later than May 1.","en",0,0,0,23587,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Wellness & Health,Community Health,Common Medication,Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,903303816698671104,918538847302041600,920768310152593408,1220701888179359745,847878884917886977,875006493984149509,1070032753834438656,1220701888179359745,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,Wellness and health,Community Health,Common Medication,COVID-19,Politics,Kamala Harris,Political figures,COVID-19,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1707","1370129955238117376","1370129955238117376","30354991",NA,1,"1349149096909668363",NA,"2021-03-11T21:50:11.000Z","RT @POTUS: Before I took office, I promised you that help was on the way. Today, I signed the American Rescue Plan into law, and can offici…","en",0,0,0,10976,"everyone",FALSE,0,725,0,NA,NA,TRUE,"American Rescue Plan","0.6078","Other","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician,On Thursday,President Joe Biden signed the $1.9 trillion COVID-19 relief bill passed by the US House of Representatives,clearing the way for stimulus checks and vaccine aid across the US. The president’s imprimatur on the bill concluded a days-long process of debate and deliberation over the relief package. On Friday,Biden hosted his first Rose Garden ceremony to celebrate the adoption of the bill. ","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656,1366528159043096576","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures,Biden holds first Rose Garden ceremony a day after signing $1.9 trillion COVID-19 relief bill"
"1708","1372720073031442435","1372720073031442435","30354991",NA,1,"1349149096909668363",NA,"2021-03-19T01:22:23.000Z","RT @POTUS: Before I took office, I set an ambitious goal of administering 100 million shots in my first 100 days as president.

I’m proud t…","en",0,0,0,22107,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1709","1379543101119868930","1379543101119868930","30354991",NA,1,"1349149096909668363",NA,"2021-04-06T21:14:40.000Z","RT @POTUS: By April 19, every adult will be eligible to be vaccinated.","en",0,0,0,13763,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1710","1375862544183754761","1375862544183754761","30354991",NA,1,"1349149096909668363",NA,"2021-03-27T17:29:27.000Z","RT @POTUS: Equal pay for equal work is common sense — and long overdue. This week, the First Lady and I sat down with Megan Rapinoe and Mar…","en",0,0,0,4956,"everyone",FALSE,0,725,0,NA,NA,TRUE,"Lady,Megan Rapinoe,Mar","0.4642,0.8776,0.5216","Other,Person,Other","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,Sports,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","733774612912209920,875006493984149509,875006493984149509,733774612912209920,733756536430809088,733774612912209920,847878884917886977,847900493514891265,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Megan Rapinoe,Kamala Harris,Kamala Harris,Megan Rapinoe,Soccer,Megan Rapinoe,Politics,Sports,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1711","1365053146540695553","1365053146540695553","30354991",NA,1,"1349149096909668363",NA,"2021-02-25T21:36:46.000Z","RT @POTUS: I believe every American deserves the peace of mind that comes with quality, affordable health care. That’s why we opened a spec…","en",0,0,0,4076,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1712","1369356363185414148","1369356363185414148","30354991",NA,1,"1349149096909668363",NA,"2021-03-09T18:36:13.000Z","RT @POTUS: I believe every worker deserves a free and fair choice to join a union — and the PRO Act will bring us closer to that reality. I…","en",0,0,0,6404,"everyone",FALSE,0,725,0,NA,NA,TRUE,"PRO","0.432","Other","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1713","1376636722277146632","1376636722277146632","30354991",NA,1,"1349149096909668363",NA,"2021-03-29T20:45:45.000Z","RT @POTUS: I’m proud to announce that three weeks from today, 90% of adults will be eligible to get vaccinated — and 90% of Americans will…","en",0,0,0,18049,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1714","1363958453354528773","1363958453354528773","30354991",NA,1,"1349149096909668363",NA,"2021-02-22T21:06:51.000Z","RT @POTUS: If there’s one message I want to cut through to everyone in this country, it’s this: The vaccines are safe.

For yourself, your…","en",0,0,0,14385,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,1220701888179359745,847878884917886977,875006493984149509,1070032753834438656,1220701888179359745,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,COVID-19,Politics,Kamala Harris,Political figures,COVID-19,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1715","1373643489582456840","1373643489582456840","30354991",NA,1,"1349149096909668363",NA,"2021-03-21T14:31:43.000Z","RT @POTUS: In two months, we’ve:

- Passed the American Rescue Plan
- Administered 100 million shots
- Rejoined the Paris Agreement
- Rever…","en",0,0,0,13572,"everyone",FALSE,0,725,0,NA,NA,TRUE,"American Rescue,Paris Agreement","0.487,0.5489","Other,Other","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Environmentally/wildlife aware discussion and policies that affect them.,Political issues,Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,874811014151192576,900740740468191232,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Global Environmental Issues,Political issues,Political figures"
"1716","1362458792567468035","1362458792567468035","30354991",NA,1,"1349149096909668363",NA,"2021-02-18T17:47:44.000Z","RT @POTUS: Jill and I are keeping Texas, Oklahoma, and other impacted states in our prayers. I’ve declared states of emergency, authorized…","en",0,0,0,18771,"everyone",FALSE,0,725,0,NA,NA,TRUE,"Jill,Texas,Oklahoma","0.5579,0.9379,0.9722","Other,Place,Place","Men's college basketball action.,US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","10000583723,1329522113414238208,875006493984149509,706095585175035904,706095645958885376,706095675713261568,1329522113414238208,875006493984149509,1329522113414238208,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","College Basketball,Longhorns at Sooners,Kamala Harris,NCAA Men's Basketball,Big 12,NCAA Division I,Longhorns at Sooners,Kamala Harris,Longhorns at Sooners,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1717","1358851437942472704","1358851437942472704","30354991",NA,1,"1349149096909668363",NA,"2021-02-08T18:53:23.000Z","RT @POTUS: Making vaccines free and accessible for every American — that’s the American Rescue Plan. https://t.co/5GpH0VYWIE","en",0,0,0,10582,"everyone",FALSE,0,725,0,NA,"photo",TRUE,"American Rescue Plan","0.6483","Other","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,1220701888179359745,847878884917886977,875006493984149509,1070032753834438656,1220701888179359745,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,COVID-19,Politics,Kamala Harris,Political figures,COVID-19,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1718","1359989964365328387","1359989964365328387","30354991",NA,1,"1349149096909668363",NA,"2021-02-11T22:17:29.000Z","RT @POTUS: No child should grow up in poverty. The American Rescue Plan will expand the child tax credit and cut the child poverty rate in…","en",0,0,0,5987,"everyone",FALSE,0,725,0,NA,NA,TRUE,"American Rescue Plan","0.6441","Other","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,Political News,US President Joe Biden,Politics,Political issues,Conversation about President Trump's Tax Reform plan,Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,840159122012102656,10040395078,847878884917886977,900740740468191232,913452023000866816,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Political News,Joe Biden,Politics,Political issues,United States Tax Reform,Political figures"
"1719","1367230126027657222","1367230126027657222","30354991",NA,1,"1349149096909668363",NA,"2021-03-03T21:47:18.000Z","RT @POTUS: On February 15, my Administration opened a special enrollment period for health insurance and more than 200,000 Americans have a…","en",0,0,0,4181,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Personal finance,Insurance,Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,781974596148793345,781974597109358593,781974596148793345,847888632711061504,1037076317722763265,781974597109358593,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,Business & finance,Insurance,Business & finance,Personal finance,Insurance,Insurance,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1720","1370062982646992898","1370062982646992898","30354991",NA,1,"1349149096909668363",NA,"2021-03-11T17:24:04.000Z","RT @POTUS: One in four adults in the U.S. has received their first COVID-19 vaccine — and we’re now leading the world in vaccinations.

Tha…","en",0,0,0,14247,"everyone",FALSE,0,725,0,NA,NA,TRUE,"U.S.,COVID-19 vaccine","0.9562,0.9239","Place,Other","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,1220701888179359745,847878884917886977,875006493984149509,1070032753834438656,1220701888179359745,1362097408381837313,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,COVID-19,Politics,Kamala Harris,Political figures,COVID-19,COVID-19 in Japan,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1721","1361809014229762052","1361809014229762052","30354991",NA,1,"1349149096909668363",NA,"2021-02-16T22:45:44.000Z","RT @POTUS: Starting this week, our Administration is:

- Increasing weekly vaccine shipments to states to 13.5 million doses — a 57% increa…","en",0,0,0,9426,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,1220701888179359745,847878884917886977,875006493984149509,1070032753834438656,1220701888179359745,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,COVID-19,Politics,Kamala Harris,Political figures,COVID-19,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1722","1378487855006253059","1378487855006253059","30354991",NA,1,"1349149096909668363",NA,"2021-04-03T23:21:30.000Z","RT @POTUS: The American Jobs Plan will:
- Modernize 20,000 miles of highways and roads
- Repair 10,000 bridges in need of upgrade
- Build n…","en",0,0,0,6920,"everyone",FALSE,0,725,0,NA,NA,TRUE,"American Jobs Plan","0.5099","Other","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1723","1365418408691585033","1365418408691585033","30354991",NA,1,"1349149096909668363",NA,"2021-02-26T21:48:11.000Z","RT @POTUS: The week before I took office, 6 million COVID-19 vaccine shots were administered.

This coming week, our Administration will li…","en",0,0,0,7738,"everyone",FALSE,0,725,0,NA,NA,TRUE,"COVID-19","0.9855","Other","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Wellness & Health,Community Health,Common Medication,Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,903303816698671104,918538847302041600,920768310152593408,1220701888179359745,847878884917886977,875006493984149509,1070032753834438656,1220701888179359745,1362097408381837313,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,Wellness and health,Community Health,Common Medication,COVID-19,Politics,Kamala Harris,Political figures,COVID-19,COVID-19 in Japan,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1724","1374828340876619776","1374828340876619776","30354991",NA,1,"1349149096909668363",NA,"2021-03-24T20:59:54.000Z","RT @POTUS: This morning, I signed the SAVE LIVES Act into law — expanding the VA’s authority and allowing them to provide COVID-19 vaccinat…","en",0,0,0,5542,"everyone",FALSE,0,725,0,NA,NA,TRUE,"COVID-19","0.9781","Other","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,1220701888179359745,847878884917886977,875006493984149509,1070032753834438656,1220701888179359745,1362097408381837313,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,COVID-19,Politics,Kamala Harris,Political figures,COVID-19,COVID-19 in Japan,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1725","1370837007505752068","1370837007505752068","30354991",NA,1,"1349149096909668363",NA,"2021-03-13T20:39:46.000Z","RT @POTUS: To everyone out there who’s hurting or struggling to get by: help is here. https://t.co/fkME0yMmBK","en",0,0,0,3614,"everyone",FALSE,0,725,0,NA,"video",TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1726","1362834609164218369","1362834609164218369","30354991",NA,1,"1349149096909668363",NA,"2021-02-19T18:41:05.000Z","RT @POTUS: Today, America is officially back in the Paris Climate Agreement. Let’s get to work.","en",0,0,0,30457,"everyone",FALSE,0,725,0,NA,NA,TRUE,"America,Paris Climate Agreement","0.955,0.6596","Place,Other","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1727","1366867764997160965","1366867764997160965","30354991",NA,1,"1349149096909668363",NA,"2021-03-02T21:47:25.000Z","RT @POTUS: Today, I am directing every state to prioritize educators for vaccination. We want every educator, school staff member, and chil…","en",0,0,0,14662,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"1728","1375192243238277127","1375192243238277127","30354991",NA,1,"1349149096909668363",NA,"2021-03-25T21:05:55.000Z","RT @POTUS: Today, I’m setting a new goal: 200 million shots in arms by my 100th day in office. https://t.co/1zCPzq5gG0","en",0,0,0,2775,"everyone",FALSE,0,725,0,NA,"video",TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician,The Google,Twitter and Facebook CEOs will answer questions from lawmakers in two House subcommittees under the Committee on Energy and Commerce at noon ET. ","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656,1375073803231842310","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures,Tech CEOs answer questions in 'Disinformation Nation' virtual hearing "
"1729","1361844355133284354","1361844355133284354","30354991",NA,1,"1349149096909668363",NA,"2021-02-17T01:06:10.000Z","RT @POTUS: Tonight, I’ll be answering questions at my first town hall since taking office. Make sure to tune in to CNN at 9 PM ET / 8 PM CT…","en",0,0,0,3640,"everyone",FALSE,0,725,0,NA,NA,TRUE,"CNN","0.9176","Organization","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,News,Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,781974597310615553,781974597105094656,10040667043,10040395078,10040667043,847878884917886977,1046545033657081857,1070032753834438656,1196447117297905665","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Entertainment,TV/Movies Related - Entertainment,CNN,Joe Biden,CNN,Politics,News,Political figures,News outlets"
"1730","1365117231894519815","1365117231894519815","30354991",NA,1,"1349149096909668363",NA,"2021-02-26T01:51:25.000Z","RT @POTUS: Transgender rights are human rights — and the House made that clear today by passing the Equality Act. 

Now it's time for the S…","en",0,0,0,19101,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1731","1380585692061908993","1380585692061908993","30354991",NA,1,"1349149096909668363",NA,"2021-04-09T18:17:33.000Z","RT @POTUS: Universal background checks are supported by the vast majority of Americans — and the majority of gun owners.

So let’s be clear…","en",0,0,0,9461,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1732","1374460335931887622","1374460335931887622","30354991",NA,1,"1349149096909668363",NA,"2021-03-23T20:37:34.000Z","RT @POTUS: We can ban assault weapons and high-capacity magazines.
 
We can close loopholes in our gun background check system.
 
This is n…","en",0,0,0,21036,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,Politics,Kamala Harris,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1733","1359285966708629505","1359285966708629505","30354991",NA,1,"1349149096909668363",NA,"2021-02-09T23:40:03.000Z","RT @POTUS: We can’t stand by as millions of Americans struggle to put food on the table. Congress needs to immediately pass the American Re…","en",0,0,0,7033,"everyone",FALSE,0,725,0,NA,NA,TRUE,"Congress,American","0.5515,0.6604","Organization,Other","US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),United States Congress,Politics,US Senator Kamala Harris (CA),United States Congress,Political Body,Politician,US President Joe Biden,US President Joe Biden,US President Joe Biden,Politics,Politician","875006493984149509,875006493984149509,961705302700654593,847878884917886977,875006493984149509,961705302700654593,1068583660914266113,1070032753834438656,10040395078,10040395078,10040395078,847878884917886977,1070032753834438656","Kamala Harris,Kamala Harris,United States Congress,Politics,Kamala Harris,United States Congress,Government institutions,Political figures,Joe Biden,Joe Biden,Joe Biden,Politics,Political figures"
"1734","1364728589468499969","1364728589468499969","30354991",NA,1,"1349149096909668363",NA,"2021-02-25T00:07:05.000Z","RT @POTUS: Wearing a mask is one of the most important things we can do to protect others and change the course of this pandemic. That’s wh…","en",0,0,0,8897,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician,US President Joe Biden,US President Joe Biden,Conversation from and about the White House,both as a destination and as political voice,US President Joe Biden,Politics,Conversation from and about the White House,both as a destination and as political voice,Political Body,Politician","875006493984149509,875006493984149509,1220701888179359745,847878884917886977,875006493984149509,1070032753834438656,1220701888179359745,10040395078,10040395078,871795678447456256,10040395078,847878884917886977,871795678447456256,1068583660914266113,1070032753834438656","Kamala Harris,Kamala Harris,COVID-19,Politics,Kamala Harris,Political figures,COVID-19,Joe Biden,Joe Biden,The White House,Joe Biden,Politics,The White House,Government institutions,Political figures"
"1735","1368288526018699265","1368288526018699265","30354991",NA,1,"1349149096909668363",NA,"2021-03-06T19:53:00.000Z","RT @POTUS: When I took office, I promised help was on the way. Thanks to @SenSchumer and Senate Democrats, we've taken one more giant step…","en",0,0,0,8933,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),United States Congress,Politics,US Senator Kamala Harris (CA),United States Congress,Political Body,Politician,US President Joe Biden,Senator Chuck Schumer (NY),US President Joe Biden,Senator Chuck Schumer (NY),United States Senate,United States Congress,US President Joe Biden,Politics,United States Senate,Senator Chuck Schumer (NY),Political Body,Politician,On Thursday,President Joe Biden signed the $1.9 trillion COVID-19 relief bill passed by the US House of Representatives,clearing the way for stimulus checks and vaccine aid across the US. The president’s imprimatur on the bill concluded a days-long process of debate and deliberation over the relief package. On Friday,Biden hosted his first Rose Garden ceremony to celebrate the adoption of the bill. ","875006493984149509,875006493984149509,961705302700654593,847878884917886977,875006493984149509,961705302700654593,1068583660914266113,1070032753834438656,10040395078,892804580878057472,10040395078,892804580878057472,877326946253684737,961705302700654593,10040395078,847878884917886977,877326946253684737,892804580878057472,1068583660914266113,1070032753834438656,1366528159043096576","Kamala Harris,Kamala Harris,United States Congress,Politics,Kamala Harris,United States Congress,Government institutions,Political figures,Joe Biden,Chuck Schumer,Joe Biden,Chuck Schumer,United States Senate,United States Congress,Joe Biden,Politics,United States Senate,Chuck Schumer,Government institutions,Political figures,Biden holds first Rose Garden ceremony a day after signing $1.9 trillion COVID-19 relief bill"
"1736","1360307034575536131","1360307034575536131","30354991",NA,1,"1349175483989188608",NA,"2021-02-12T19:17:24.000Z","RT @SecondGentleman: Thank you, @FLOTUS, for spreading the love. https://t.co/wRC2n8nruL","en",0,0,0,4712,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,1351928810728419332,875006493984149509,847878884917886977,875006493984149509,1070032753834438656,1351928810728419332","Kamala Harris,Jill Biden,Kamala Harris,Politics,Kamala Harris,Political figures,Jill Biden"
"1737","1370410813278785542","1370410813278785542","30354991",NA,1,"803694179079458816",NA,"2021-03-12T16:26:13.000Z","RT @VP: - Every adult will be eligible to get a vaccine by May 1
- More than 95 million shots have been administered
- 33 million Americans…","en",0,0,0,5630,"everyone",FALSE,0,725,0,NA,NA,TRUE,NA,NA,NA,"US Senator Kamala Harris (CA),US Senator Kamala Harris (CA),Wellness & Health,Community Health,Common Medication,Politics,US Senator Kamala Harris (CA),Politician","875006493984149509,875006493984149509,903303816698671104,918538847302041600,920768310152593408,1220701888179359745,847878884917886977,875006493984149509,1070032753834438656,1220701888179359745","Kamala Harris,Kamala Harris,Wellness and health,Community Health,Common Medication,COVID-19,Politics,Kamala Harris,Political figures,COVID-19"
